user_id,latitude,longitude,label
252620329,40.371191799999998,-86.867866899999996,transportation
1047261,40.424342000000003,-86.857501999999997,transportation
252620329,40.370728499999998,-86.866963699999999,transportation
252620329,40.370728499999998,-86.866963699999999,transportation
100047198,40.415256900000003,-86.839597100000006,financial
63051013,40.416702200000003,-86.875286900000006,education
252620329,40.371139700000001,-86.867837399999999,transportation
395561058,40.425010899999997,-86.908151200000006,sustenance
120669047,40.416702200000003,-86.875286900000006,education
34924724,40.441899999999997,-86.912400000000005,transportation
247940270,40.422699999999999,-86.9054,transportation
127715541,40.417369999999998,-86.876549999999995,education
3290111838,40.416702200000003,-86.875286900000006,education
22494365,40.425868600000001,-86.908065500000006,utilities
149017831,40.416702200000003,-86.875286900000006,education
22494365,40.452907400000001,-86.915301200000002,healthcare
127715541,40.417369999999998,-86.876549999999995,education
100047198,40.401149500000002,-86.8577777,transportation
26056841,40.426216799999999,-86.912598299999999,utilities
205530091,40.417222219999999,-86.878611109999994,education
99334945,40.395512199999999,-86.866796699999995,transportation
62560021,40.417222219999999,-86.878611109999994,education
120669047,40.416702200000003,-86.875286900000006,education
3285732008,40.416702200000003,-86.875286900000006,education
15051905,40.420581800000001,-86.852073700000005,transportation
3417954461,40.425868600000001,-86.908065500000006,utilities
100047198,40.418011399999997,-86.816175700000002,sustenance
99334945,40.416702200000003,-86.875286900000006,education
252620329,40.370728499999998,-86.866963699999999,transportation
900096037,40.426216799999999,-86.912598299999999,utilities
252620329,40.371387200000001,-86.867739200000003,transportation
404878140,40.420481799999997,-86.900920299999996,transportation
28542508,40.425868600000001,-86.908065500000006,utilities
1167541742,40.417222219999999,-86.878611109999994,education
149017831,40.416702200000003,-86.875286900000006,education
122111322,40.426000000000002,-86.908000000000001,utilities
2904664975,40.425010899999997,-86.908151200000006,sustenance
205530091,40.417222219999999,-86.878611109999994,education
120669047,40.416702200000003,-86.875286900000006,education
22896762,40.386543369999998,-86.900376750000007,education
21725407,40.425868600000001,-86.908065500000006,utilities
127715541,40.417369999999998,-86.876549999999995,education
127715541,40.417369999999998,-86.876549999999995,education
21090408,40.417222219999999,-86.878611109999994,education
2820409627,40.416702200000003,-86.875286900000006,education
388997369,40.421900000000001,-86.904700000000005,transportation
900096037,40.426216799999999,-86.912598299999999,utilities
388997369,40.421900000000001,-86.904700000000005,transportation
388997369,40.421900000000001,-86.904700000000005,transportation
72653327,40.425868600000001,-86.908065500000006,utilities
388997369,40.421900000000001,-86.904700000000005,transportation
238350937,40.419076519999997,-86.890033270000004,sustenance
388997369,40.421900000000001,-86.904700000000005,transportation
388997369,40.421900000000001,-86.904700000000005,transportation
388997369,40.421900000000001,-86.904700000000005,transportation
3098260990,40.415531289999997,-86.813151509999997,sustenance
252620329,40.371096799999997,-86.867721900000006,transportation
252620329,40.371071200000003,-86.8677682,transportation
252620329,40.371071200000003,-86.8677682,transportation
394964008,40.426216799999999,-86.912598299999999,utilities
1633759392,40.417222219999999,-86.878611109999994,education
20168184,40.4191,-86.8947,sustenance
726028908,40.418750799999998,-86.892906199999999,utilities
252620329,40.371242799999997,-86.867887300000007,transportation
1245043093,40.441899999999997,-86.912400000000005,transportation
465098872,40.409870099999999,-86.858200100000005,transportation
327666452,40.423240700000001,-86.900512699999993,transportation
452657959,40.441899999999997,-86.912400000000005,transportation
388997369,40.420000000000002,-86.888499999999993,sustenance
211264973,40.423921999999997,-86.908445499999999,sustenance
125078772,40.4206085,-86.899948100000003,transportation
388997369,40.420000000000002,-86.888499999999993,sustenance
211264973,40.424160800000003,-86.908440499999998,sustenance
211264973,40.424141800000001,-86.908398300000002,sustenance
211264973,40.423934899999999,-86.908432500000004,sustenance
211264973,40.423961300000002,-86.908401999999995,sustenance
211264973,40.423960800000003,-86.908406400000004,sustenance
211264973,40.423960800000003,-86.908406400000004,sustenance
211264973,40.423960800000003,-86.908406400000004,sustenance
127715541,40.417369999999998,-86.876549999999995,education
388997369,40.419199999999996,-86.887,transportation
127715541,40.417369999999998,-86.876549999999995,education
460360961,40.4194107,-86.890380899999997,sustenance
727034161,40.417222219999999,-86.878611109999994,education
580271213,40.419324629999998,-86.890663669999995,sustenance
569667715,40.417222219999999,-86.878611109999994,education
2362771358,40.417171000000003,-86.857489999999999,transportation
459364547,40.419288600000002,-86.889282199999997,sustenance
211264973,40.424139599999997,-86.908360299999998,sustenance
67846268,40.395200000000003,-86.911299999999997,utilities
211264973,40.423960800000003,-86.908406400000004,sustenance
211264973,40.424361699999999,-86.907036000000005,sustenance
83584148,40.409889200000002,-86.879020699999998,education
211264973,40.424625300000002,-86.907975699999994,sustenance
2803997810,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
29060312,40.4194107,-86.890380899999997,sustenance
211264973,40.452514100000002,-86.903327500000003,financial
48134589,40.4194107,-86.890380899999997,sustenance
128246428,40.390255799999998,-86.844378300000002,transportation
100047198,40.420481799999997,-86.900920299999996,transportation
120669047,40.416702200000003,-86.875286900000006,education
29604233,40.416702200000003,-86.875286900000006,education
113473032,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
99334945,40.395512199999999,-86.866796699999995,transportation
150474455,40.416702200000003,-86.875286900000006,education
171952691,40.416702200000003,-86.875286900000006,education
357112213,40.416702200000003,-86.875286900000006,education
39155618,40.416490699999997,-86.834908999999996,financial
120347982,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
220254376,40.416702200000003,-86.875286900000006,education
336113098,40.417576199999999,-86.889765499999996,transportation
127715541,40.417369999999998,-86.876549999999995,education
205530091,40.369079999999997,-86.857659999999996,transportation
28542508,40.425868600000001,-86.908065500000006,utilities
23610727,40.419121920000002,-86.858335690000004,transportation
21725584,40.425868600000001,-86.908065500000006,utilities
23610727,40.419121920000002,-86.858335690000004,transportation
313932864,40.451290700000001,-86.879763819999994,transportation
252620329,40.371251399999998,-86.868272599999997,transportation
252620329,40.371237899999997,-86.867661699999999,transportation
252620329,40.371163000000003,-86.867859800000005,transportation
252620329,40.371163000000003,-86.867859800000005,transportation
252620329,40.3711172,-86.86788,transportation
21837028,40.425868600000001,-86.908065500000006,utilities
72653327,40.416702200000003,-86.875286900000006,education
100047198,40.420481799999997,-86.900920299999996,transportation
99334945,40.416702200000003,-86.875286900000006,education
21725407,40.425868600000001,-86.908065500000006,utilities
309461168,40.441899999999997,-86.912400000000005,transportation
252620329,40.371425299999999,-86.867708300000004,transportation
2535717440,40.425868600000001,-86.908065500000006,utilities
21724873,40.425868600000001,-86.908065500000006,utilities
252620329,40.371222000000003,-86.867777899999993,transportation
236698878,40.416702200000003,-86.875286900000006,education
71970659,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
23610727,40.419121920000002,-86.858335690000004,transportation
23610727,40.419121920000002,-86.858335690000004,transportation
23610727,40.419121920000002,-86.858335690000004,transportation
385007423,40.451290700000001,-86.879763819999994,transportation
23610727,40.419121920000002,-86.858335690000004,transportation
23610727,40.419121920000002,-86.858335690000004,transportation
1068989126,40.416702200000003,-86.875286900000006,education
843945620,40.447785500000002,-86.920468409999998,transportation
127715541,40.417369999999998,-86.876549999999995,education
3255855240,40.416702200000003,-86.875286900000006,education
100047198,40.416702200000003,-86.875286900000006,education
252620329,40.379745700000001,-86.891609399999993,education
99334945,40.416702200000003,-86.875286900000006,education
2289042440,40.415945100000002,-86.867315009999999,education
120669047,40.416702200000003,-86.875286900000006,education
48134589,40.4194107,-86.890380899999997,sustenance
79221106,40.426216799999999,-86.912598299999999,utilities
48134589,40.4194107,-86.890380899999997,sustenance
128246428,40.390255799999998,-86.844378300000002,transportation
79221106,40.423843400000003,-86.908920300000005,sustenance
28447324,40.416702200000003,-86.875286900000006,education
1301246060,40.39634642,-86.853973019999998,transportation
48134589,40.4194107,-86.890380899999997,sustenance
71970659,40.416702200000003,-86.875286900000006,education
21725407,40.425868600000001,-86.908065500000006,utilities
239608877,40.417911500000002,-86.858596800000001,transportation
843945620,40.44786525,-86.920495310000007,transportation
100047198,40.415256900000003,-86.839597100000006,financial
252620329,40.371254700000001,-86.867760599999997,transportation
54986027,40.421741500000003,-86.901268000000002,transportation
252620329,40.371488300000003,-86.867531200000002,transportation
131673263,40.396411000000001,-86.8487267,transportation
252620329,40.3711269,-86.867797899999999,transportation
99334945,40.417171000000003,-86.857489999999999,transportation
252620329,40.371028099999997,-86.8677402,transportation
252620329,40.371189899999997,-86.867738299999999,transportation
252620329,40.371189299999998,-86.867726700000006,transportation
120669047,40.416702200000003,-86.875286900000006,education
220254376,40.416702200000003,-86.875286900000006,education
252620329,40.371211700000003,-86.867723699999999,transportation
421098778,40.419018999999999,-86.894981000000001,sustenance
23130678,40.425868600000001,-86.908065500000006,utilities
710822732,40.419018999999999,-86.894981000000001,sustenance
372968455,40.416702200000003,-86.875286900000006,education
252620329,40.371056400000001,-86.867435599999993,transportation
47484427,40.424221000000003,-86.908493000000007,sustenance
299891137,40.426216799999999,-86.912598299999999,utilities
71970659,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
127715541,40.417369999999998,-86.876549999999995,education
127715541,40.417369999999998,-86.876549999999995,education
3144822634,40.425868600000001,-86.908065500000006,utilities
252620329,40.371247099999998,-86.867856099999997,transportation
252620329,40.371358700000002,-86.867857299999997,transportation
20168184,40.460799999999999,-86.930599999999998,transportation
3290111838,40.416702200000003,-86.875286900000006,education
20168184,40.452500000000001,-86.913399999999996,financial
759953168,40.416702200000003,-86.875286900000006,education
68430882,40.4194107,-86.890380899999997,sustenance
252620329,40.371425299999999,-86.867708300000004,transportation
843945620,40.44783692,-86.920607709999999,transportation
843945620,40.44802705,-86.920418130000002,transportation
20168184,40.464500000000001,-86.915499999999994,healthcare
3171247472,40.416702200000003,-86.875286900000006,education
20168184,40.453099999999999,-86.915700000000001,healthcare
284484520,40.4375,-86.885800000000003,transportation
3981286753,40.425868600000001,-86.908065500000006,utilities
20168184,40.455100000000002,-86.917699999999996,transportation
20168184,40.455100000000002,-86.917400000000001,transportation
474270044,40.423240700000001,-86.900512699999993,transportation
23355860,40.423240700000001,-86.900512699999993,transportation
421095102,40.424537999999998,-86.908231000000001,sustenance
127715541,40.417369999999998,-86.876549999999995,education
48134589,40.417222219999999,-86.878611109999994,education
127715541,40.417369999999998,-86.876549999999995,education
100047198,40.392929000000002,-86.849755000000002,transportation
120669047,40.416702200000003,-86.875286900000006,education
29604233,40.416702200000003,-86.875286900000006,education
113473032,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
99334945,40.417171000000003,-86.857489999999999,transportation
150474455,40.416702200000003,-86.875286900000006,education
171952691,40.416702200000003,-86.875286900000006,education
120347982,40.416702200000003,-86.875286900000006,education
357112213,40.416702200000003,-86.875286900000006,education
39155618,40.416490699999997,-86.834908999999996,financial
127715541,40.417369999999998,-86.876549999999995,education
2289042440,40.415945100000002,-86.867315009999999,education
286248077,40.416702200000003,-86.875286900000006,education
220254376,40.416702200000003,-86.875286900000006,education
336113098,40.435054700000002,-86.877229799999995,education
127715541,40.417369999999998,-86.876549999999995,education
127715541,40.417369999999998,-86.876549999999995,education
22494365,40.452907400000001,-86.915301200000002,healthcare
12902482,40.453020100000003,-86.915376390000006,healthcare
205530091,40.417222219999999,-86.878611109999994,education
100047198,40.392929000000002,-86.849755000000002,transportation
127715541,40.417369999999998,-86.876549999999995,education
99334945,40.435054700000002,-86.877229799999995,education
120669047,40.416702200000003,-86.875286900000006,education
252620329,40.370728499999998,-86.866963699999999,transportation
252620329,40.371327700000002,-86.868032700000001,transportation
252620329,40.370539399999998,-86.867582600000006,transportation
22494365,40.425868600000001,-86.908065500000006,utilities
181424554,40.416702200000003,-86.875286900000006,education
71970659,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
21837028,40.425868600000001,-86.908065500000006,utilities
22494365,40.4214597,-86.901697600000006,transportation
127715541,40.417369999999998,-86.876549999999995,education
22494365,40.4214597,-86.901697600000006,transportation
100047198,40.419587300000003,-86.845292200000003,transportation
45892060,40.426216799999999,-86.912598299999999,utilities
99334945,40.416702200000003,-86.875286900000006,education
395561058,40.425010899999997,-86.908151200000006,sustenance
120669047,40.416702200000003,-86.875286900000006,education
189011262,40.417062850000001,-86.859711099999998,transportation
127715541,40.417369999999998,-86.876549999999995,education
46151574,40.396423400000003,-86.851862299999993,transportation
21725584,40.425868600000001,-86.908065500000006,utilities
308200603,40.418013389999999,-86.839460110000005,sustenance
122111322,40.419199999999996,-86.890000000000001,sustenance
46151574,40.389049499999999,-86.845352199999994,transportation
308261250,40.423200000000001,-86.903300000000002,transportation
71970659,40.416702200000003,-86.875286900000006,education
2798254742,40.425868600000001,-86.908065500000006,utilities
308261250,40.423200000000001,-86.903300000000002,transportation
100047198,40.418011399999997,-86.816175700000002,sustenance
154003391,40.398569999999999,-86.851626999999993,transportation
252620329,40.371372999999998,-86.867644299999995,transportation
47154842,40.417222219999999,-86.878611109999994,education
230580009,40.420776099999998,-86.900481069999998,transportation
28955383,40.423200000000001,-86.903300000000002,transportation
99334945,40.418146999999998,-86.846433000000005,transportation
1068989126,40.416702200000003,-86.875286900000006,education
308261250,40.423200000000001,-86.903300000000002,transportation
51881434,40.422958999999999,-86.908230000000003,sustenance
120669047,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
220254376,40.416702200000003,-86.875286900000006,education
22494365,40.425868600000001,-86.908065500000006,utilities
2820409627,40.416702200000003,-86.875286900000006,education
372080257,40.42312914,-86.899723010000002,transportation
232915299,40.4375,-86.885800000000003,transportation
3290111838,40.416702200000003,-86.875286900000006,education
252620329,40.371425299999999,-86.867708300000004,transportation
472201804,40.433322220000001,-86.916144439999997,transportation
472201804,40.433322220000001,-86.916144439999997,transportation
472201804,40.433322220000001,-86.916144439999997,transportation
232915299,40.4375,-86.885800000000003,transportation
127715541,40.417369999999998,-86.876549999999995,education
308261250,40.433414710000001,-86.916234130000007,transportation
127715541,40.417369999999998,-86.876549999999995,education
28095195,40.433322220000001,-86.916144439999997,transportation
1468119223,40.429745089999997,-86.874136050000004,transportation
22066634,40.426216799999999,-86.912598299999999,utilities
33735119,40.433322220000001,-86.916144439999997,transportation
2535717440,40.425868600000001,-86.908065500000006,utilities
252620329,40.371425299999999,-86.867708300000004,transportation
95681475,40.421202000000001,-86.846851999999998,transportation
246383520,40.433322220000001,-86.916144439999997,transportation
252862004,40.383147549999997,-86.885013619999995,education
2904664975,40.425010899999997,-86.908151200000006,sustenance
454122399,40.433322220000001,-86.916144439999997,transportation
454122399,40.433322220000001,-86.916144439999997,transportation
53904914,40.416826929999999,-86.842088759999996,sustenance
29613011,40.433322220000001,-86.916144439999997,transportation
53904914,40.416826929999999,-86.842088759999996,sustenance
252620329,40.371223499999999,-86.867726700000006,transportation
169957146,40.426216799999999,-86.912598299999999,utilities
126380751,40.416702200000003,-86.875286900000006,education
214081589,40.433322220000001,-86.916144439999997,transportation
362218961,40.433322220000001,-86.916144439999997,transportation
322990417,40.433322220000001,-86.916144439999997,transportation
127715541,40.417369999999998,-86.876549999999995,education
308261250,40.424959469999997,-86.910497550000002,transportation
114081259,40.396114500000003,-86.850926400000006,transportation
308261250,40.423200000000001,-86.906400000000005,transportation
432114832,40.396431659999998,-86.853853860000001,transportation
1963357800,40.433322220000001,-86.916144439999997,transportation
308261250,40.421900000000001,-86.904700000000005,transportation
133549902,40.433322220000001,-86.916144439999997,transportation
308261250,40.433322220000001,-86.916144439999997,transportation
3207975005,40.423850999999999,-86.909072899999998,sustenance
2362771358,40.417171000000003,-86.857489999999999,transportation
127715541,40.417369999999998,-86.876549999999995,education
3290111838,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
100047198,40.414831900000003,-86.839457600000003,financial
120669047,40.417171000000003,-86.857489999999999,transportation
29604233,40.416702200000003,-86.875286900000006,education
113473032,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
25758948,40.425868600000001,-86.908065500000006,utilities
150474455,40.416702200000003,-86.875286900000006,education
171952691,40.416702200000003,-86.875286900000006,education
357112213,40.416702200000003,-86.875286900000006,education
39155618,40.417171000000003,-86.857489999999999,transportation
120347982,40.416702200000003,-86.875286900000006,education
395561058,40.425010899999997,-86.908151200000006,sustenance
181424554,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
220254376,40.416702200000003,-86.875286900000006,education
336113098,40.435054700000002,-86.877229799999995,education
127715541,40.417369999999998,-86.876549999999995,education
372968455,40.416702200000003,-86.875286900000006,education
308261250,40.422922,-86.904167999999999,transportation
21725584,40.425868600000001,-86.908065500000006,utilities
214081589,40.433322220000001,-86.916144439999997,transportation
21725407,40.425868600000001,-86.908065500000006,utilities
252620329,40.371226700000001,-86.867909699999998,transportation
252620329,40.3707694,-86.867002999999997,transportation
252620329,40.371006700000002,-86.867743599999997,transportation
100047198,40.435054700000002,-86.877229799999995,education
701132629,40.433322220000001,-86.916144439999997,transportation
99334945,40.435054700000002,-86.877229799999995,education
120669047,40.416702200000003,-86.875286900000006,education
28542508,40.425868600000001,-86.908065500000006,utilities
3094904626,40.416702200000003,-86.875286900000006,education
149017831,40.416702200000003,-86.875286900000006,education
22158864,40.425868600000001,-86.908065500000006,utilities
21837028,40.425868600000001,-86.908065500000006,utilities
127715541,40.417369999999998,-86.876549999999995,education
29793379,40.433322220000001,-86.916144439999997,transportation
127715541,40.417369999999998,-86.876549999999995,education
3255855240,40.416702200000003,-86.875286900000006,education
100047198,40.415256900000003,-86.839597100000006,financial
15857879,40.416702200000003,-86.875286900000006,education
22494365,40.425868600000001,-86.908065500000006,utilities
28720800,40.416702200000003,-86.875286900000006,education
99334945,40.366366900000003,-86.876461000000006,transportation
21725407,40.425868600000001,-86.908065500000006,utilities
252620329,40.371408799999998,-86.867923200000007,transportation
120669047,40.416702200000003,-86.875286900000006,education
3417954461,40.416702200000003,-86.875286900000006,education
22896762,40.420963020000002,-86.858594080000003,transportation
421067610,40.426216799999999,-86.912598299999999,utilities
72653327,40.416702200000003,-86.875286900000006,education
44276736,40.433322220000001,-86.916144439999997,transportation
71970659,40.416702200000003,-86.875286900000006,education
100047198,40.420481799999997,-86.900920299999996,transportation
22494365,40.425868600000001,-86.908065500000006,utilities
252620329,40.371219799999999,-86.867724499999994,transportation
72653327,40.416702200000003,-86.875286900000006,education
22896762,40.396627440000003,-86.857051850000005,transportation
120669047,40.416702200000003,-86.875286900000006,education
44276736,40.433322220000001,-86.916144439999997,transportation
149017831,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
220254376,40.416702200000003,-86.875286900000006,education
252620329,40.371169700000003,-86.867728799999995,transportation
252620329,40.371269099999999,-86.867772799999997,transportation
71970659,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
127715541,40.417369999999998,-86.876549999999995,education
28542508,40.432647000000003,-86.914759000000004,transportation
432114832,40.449081399999997,-86.879829400000006,transportation
3673489812,40.416702200000003,-86.875286900000006,education
1057479884,40.417222219999999,-86.878611109999994,education
299145740,40.433322220000001,-86.916144439999997,transportation
547697314,40.392007489999997,-86.892839739999999,education
454356963,40.441899999999997,-86.912400000000005,transportation
252620329,40.371147999999998,-86.867911399999997,transportation
252620329,40.371149099999997,-86.867939699999994,transportation
22896762,40.395121029999999,-86.863855000000001,transportation
913578960,40.417222219999999,-86.878611109999994,education
252620329,40.3712041,-86.867548200000002,transportation
252620329,40.371248100000003,-86.867673400000001,transportation
252620329,40.371425299999999,-86.867708300000004,transportation
252620329,40.371366700000003,-86.867804100000001,transportation
252620329,40.371053500000002,-86.867909999999995,transportation
2907792568,40.426216799999999,-86.912598299999999,utilities
127715541,40.417369999999998,-86.876549999999995,education
252620329,40.371161999999998,-86.867864999999995,transportation
252620329,40.3712266,-86.867749700000005,transportation
474270044,40.458382219999997,-86.940758059999993,transportation
2362771358,40.417171000000003,-86.857489999999999,transportation
566577205,40.467048599999998,-86.947570799999994,transportation
3144822634,40.435054700000002,-86.877229799999995,education
127715541,40.417369999999998,-86.876549999999995,education
399779910,40.417222219999999,-86.878611109999994,education
127715541,40.417369999999998,-86.876549999999995,education
100047198,40.415256900000003,-86.839597100000006,financial
120669047,40.416702200000003,-86.875286900000006,education
29604233,40.416702200000003,-86.875286900000006,education
113473032,40.416702200000003,-86.875286900000006,education
22069415,40.425868600000001,-86.908065500000006,utilities
149017831,40.416702200000003,-86.875286900000006,education
99334945,40.416702200000003,-86.875286900000006,education
150474455,40.416702200000003,-86.875286900000006,education
18794010,40.432192700000002,-86.876896680000002,transportation
171952691,40.416702200000003,-86.875286900000006,education
357112213,40.416702200000003,-86.875286900000006,education
39155618,40.416490699999997,-86.834908999999996,financial
120347982,40.416702200000003,-86.875286900000006,education
21837028,40.425868600000001,-86.908065500000006,utilities
286248077,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
336113098,40.435054700000002,-86.877229799999995,education
220254376,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
252620329,40.371173400000004,-86.867852799999994,transportation
252620329,40.371170100000001,-86.867865199999997,transportation
252620329,40.3711761,-86.867875600000005,transportation
252620329,40.371118000000003,-86.867878899999994,transportation
252620329,40.371164700000001,-86.867890299999999,transportation
252620329,40.371227900000001,-86.867891499999999,transportation
72653327,40.416702200000003,-86.875286900000006,education
127715541,40.417369999999998,-86.876549999999995,education
252620329,40.370899700000002,-86.866975199999999,transportation
252620329,40.371425299999999,-86.867708300000004,transportation
100047198,40.401149500000002,-86.8577777,transportation
120669047,40.416702200000003,-86.875286900000006,education
482590596,40.451560999999998,-86.918029799999999,transportation
252620329,40.3710752,-86.867888199999996,transportation
2654767718,40.416702200000003,-86.875286900000006,education
236698878,40.416702200000003,-86.875286900000006,education
205530091,40.368549299999998,-86.8751678,transportation
149017831,40.416702200000003,-86.875286900000006,education
2289042440,40.415945100000002,-86.867315009999999,education
319327350,40.42398,-86.908659999999998,sustenance
21837028,40.425868600000001,-86.908065500000006,utilities
404878140,40.392929000000002,-86.849755000000002,transportation
